Fecha,Region,Categoria,Cantidad_Semanal,Cantidad_Predicha
2024-10-25,Patagonia,Conservas,26,25.88346484733757
2024-10-29,Patagonia,Conservas,60,59.714999049702406
2024-10-29,Patagonia,Conservas,60,60.08548054851451
2024-11-05,Patagonia,Conservas,56,55.85972633342889
2024-11-05,Patagonia,Conservas,56,55.85771293502426
2024-11-07,Patagonia,Conservas,56,56.09844728529053
2024-11-09,Patagonia,Conservas,56,55.88689020036977
2024-11-12,Patagonia,Conservas,23,23.682859399582668
2024-11-14,Patagonia,Conservas,23,23.15565648721801
2024-11-19,Patagonia,Conservas,58,57.77137653077649
2024-11-20,Patagonia,Conservas,58,57.87630308871724
2024-11-24,Patagonia,Conservas,58,57.35335758380657
2024-12-02,Patagonia,Conservas,29,29.064219622031093
2024-12-08,Patagonia,Conservas,29,28.848803176905356
2024-12-15,Patagonia,Conservas,19,19.013139206333026
2024-12-24,Patagonia,Conservas,22,22.04019930021831
2024-12-28,Patagonia,Conservas,22,21.975831947095767
2024-02-01,Buenos Aires,Frutas y Verduras,10,10.724464883634557
2024-02-01,Buenos Aires,Frutas y Verduras,10,9.932690973558584
2024-02-04,Buenos Aires,Frutas y Verduras,10,10.500035577928143
2024-02-09,Buenos Aires,Frutas y Verduras,43,42.72879887059854
2024-02-11,Buenos Aires,Frutas y Verduras,43,42.959085167082065
2024-02-14,Buenos Aires,Frutas y Verduras,66,66.18715432835184
2024-02-16,Buenos Aires,Frutas y Verduras,66,65.96913228352904
2024-02-17,Buenos Aires,Frutas y Verduras,66,66.06928210254961
2024-02-17,Buenos Aires,Frutas y Verduras,66,65.93571092076797
2024-02-18,Buenos Aires,Frutas y Verduras,66,66.04142421975655
2024-02-27,Buenos Aires,Frutas y Verduras,55,54.94014613278755
2024-02-29,Buenos Aires,Frutas y Verduras,55,55.018870309917865
2024-03-03,Buenos Aires,Frutas y Verduras,55,54.96794808349623
2024-03-03,Buenos Aires,Frutas y Verduras,55,54.93965678101146
2024-03-06,Buenos Aires,Frutas y Verduras,41,41.11883858611258
2024-03-07,Buenos Aires,Frutas y Verduras,41,40.92769406232619
2024-03-15,Buenos Aires,Frutas y Verduras,40,39.86835042581657
2024-03-16,Buenos Aires,Frutas y Verduras,40,39.99874802431138
2024-03-16,Buenos Aires,Frutas y Verduras,40,40.048968086934636
2024-03-17,Buenos Aires,Frutas y Verduras,40,40.0061288722394
2024-03-18,Buenos Aires,Frutas y Verduras,65,64.97954474882657
2024-03-21,Buenos Aires,Frutas y Verduras,65,65.1291741334767
2024-03-21,Buenos Aires,Frutas y Verduras,65,65.03526834773693
2024-03-24,Buenos Aires,Frutas y Verduras,65,64.97754229713927
2024-03-27,Buenos Aires,Frutas y Verduras,85,84.73513277238382
2024-03-28,Buenos Aires,Frutas y Verduras,85,84.95054907859752
2024-03-28,Buenos Aires,Frutas y Verduras,85,84.96904272948902
2024-03-29,Buenos Aires,Frutas y Verduras,85,84.80204878879812
2024-04-01,Buenos Aires,Frutas y Verduras,56,56.089719334806055
2024-04-03,Buenos Aires,Frutas y Verduras,56,55.979083988653926
2024-04-03,Buenos Aires,Frutas y Verduras,56,55.967986061517514
2024-04-11,Buenos Aires,Frutas y Verduras,47,46.96181887997831
2024-04-12,Buenos Aires,Frutas y Verduras,47,46.99972045282405
2024-04-13,Buenos Aires,Frutas y Verduras,47,47.037068128369086
2024-04-14,Buenos Aires,Frutas y Verduras,47,46.984348314176984
2024-04-18,Buenos Aires,Frutas y Verduras,41,41.283941559596684
2024-04-20,Buenos Aires,Frutas y Verduras,41,41.036823553743524
2024-04-21,Buenos Aires,Frutas y Verduras,41,40.97149314328312
2024-04-21,Buenos Aires,Frutas y Verduras,41,41.03184887787873
2024-04-21,Buenos Aires,Frutas y Verduras,41,40.885579931834386
2024-04-21,Buenos Aires,Frutas y Verduras,41,40.9427982634704
2024-04-22,Buenos Aires,Frutas y Verduras,26,26.123366715489787
2024-04-25,Buenos Aires,Frutas y Verduras,26,26.03026493543226
2024-04-27,Buenos Aires,Frutas y Verduras,26,26.110653493126662
2024-04-30,Buenos Aires,Frutas y Verduras,31,31.035816543839676
2024-04-30,Buenos Aires,Frutas y Verduras,31,31.001328942809106
2024-05-03,Buenos Aires,Frutas y Verduras,31,31.319100111155713
2024-05-08,Buenos Aires,Frutas y Verduras,64,63.88287979083435
2024-05-10,Buenos Aires,Frutas y Verduras,64,63.96559925496619
2024-05-14,Buenos Aires,Frutas y Verduras,57,57.007898634700744
2024-05-16,Buenos Aires,Frutas y Verduras,57,56.91215190628173
2024-05-16,Buenos Aires,Frutas y Verduras,57,56.97734911102926
2024-05-17,Buenos Aires,Frutas y Verduras,57,56.82911183136961
2024-05-19,Buenos Aires,Frutas y Verduras,57,56.91089821559266
2024-05-22,Buenos Aires,Frutas y Verduras,49,49.20976395523171
2024-05-23,Buenos Aires,Frutas y Verduras,49,48.95827488539251
2024-05-26,Buenos Aires,Frutas y Verduras,49,49.02448094696952
2024-05-27,Buenos Aires,Frutas y Verduras,71,70.88399033719688
2024-05-31,Buenos Aires,Frutas y Verduras,71,70.99645234089412
2024-06-02,Buenos Aires,Frutas y Verduras,71,70.98544494220722
2024-06-05,Buenos Aires,Frutas y Verduras,64,64.0109208387677
2024-06-07,Buenos Aires,Frutas y Verduras,64,64.02328352785355
2024-06-07,Buenos Aires,Frutas y Verduras,64,63.98666818226529
2024-06-08,Buenos Aires,Frutas y Verduras,64,64.00161588145087
2024-06-09,Buenos Aires,Frutas y Verduras,64,63.92364660067278
2024-06-09,Buenos Aires,Frutas y Verduras,64,64.00653218671832
2024-06-11,Buenos Aires,Frutas y Verduras,46,45.979464139127266
2024-06-11,Buenos Aires,Frutas y Verduras,46,46.09297010248227
2024-06-12,Buenos Aires,Frutas y Verduras,46,45.86331165689697
2024-06-13,Buenos Aires,Frutas y Verduras,46,46.00433252242325
2024-06-14,Buenos Aires,Frutas y Verduras,46,45.94154982461844
2024-06-20,Buenos Aires,Frutas y Verduras,35,35.30998675722398
2024-06-20,Buenos Aires,Frutas y Verduras,35,35.41354466740167
2024-06-23,Buenos Aires,Frutas y Verduras,35,35.171726076059606
2024-07-04,Buenos Aires,Frutas y Verduras,61,60.67994956850586
2024-07-06,Buenos Aires,Frutas y Verduras,61,60.86657923826886
2024-07-08,Buenos Aires,Frutas y Verduras,58,57.90744876688021
2024-07-09,Buenos Aires,Frutas y Verduras,58,58.10765252259705
2024-07-10,Buenos Aires,Frutas y Verduras,58,57.54176814055651
2024-07-14,Buenos Aires,Frutas y Verduras,58,58.26370082978355
2024-07-14,Buenos Aires,Frutas y Verduras,58,57.85279441579577
2024-07-16,Buenos Aires,Frutas y Verduras,35,35.677174415566085
2024-07-17,Buenos Aires,Frutas y Verduras,35,35.38038374453947
2024-07-19,Buenos Aires,Frutas y Verduras,35,35.04319980698305
2024-07-23,Buenos Aires,Frutas y Verduras,76,75.47740976824726
2024-07-27,Buenos Aires,Frutas y Verduras,76,75.44994983427262
2024-07-29,Buenos Aires,Frutas y Verduras,32,32.4089642607536
2024-08-01,Buenos Aires,Frutas y Verduras,32,32.11562793248643
2024-08-14,Buenos Aires,Frutas y Verduras,56,56.066869174024845
2024-08-14,Buenos Aires,Frutas y Verduras,56,55.93640980434942
2024-08-18,Buenos Aires,Frutas y Verduras,56,56.16855316074205
2024-08-22,Buenos Aires,Frutas y Verduras,70,69.64478384051102
2024-08-22,Buenos Aires,Frutas y Verduras,70,69.74516987544406
2024-08-23,Buenos Aires,Frutas y Verduras,70,69.95276630726221
2024-08-24,Buenos Aires,Frutas y Verduras,70,69.8943504587197
2024-08-28,Buenos Aires,Frutas y Verduras,37,36.987269160583374
2024-09-06,Buenos Aires,Frutas y Verduras,50,49.996863213976006
2024-09-09,Buenos Aires,Frutas y Verduras,40,40.008105169602295
2024-09-13,Buenos Aires,Frutas y Verduras,40,40.063857195233645
2024-09-17,Buenos Aires,Frutas y Verduras,57,56.83893512008673
2024-09-21,Buenos Aires,Frutas y Verduras,57,56.98060756804186
2024-09-25,Buenos Aires,Frutas y Verduras,29,29.25998509754047
2024-09-25,Buenos Aires,Frutas y Verduras,29,29.50957129737424
2024-09-27,Buenos Aires,Frutas y Verduras,29,29.357596660028538
2024-09-27,Buenos Aires,Frutas y Verduras,29,29.270634961250032
2024-10-02,Buenos Aires,Frutas y Verduras,74,73.83143395797634
2024-10-05,Buenos Aires,Frutas y Verduras,74,73.97499325528052
2024-10-06,Buenos Aires,Frutas y Verduras,74,73.70476079760206
2024-10-07,Buenos Aires,Frutas y Verduras,56,55.980670005768154
2024-10-07,Buenos Aires,Frutas y Verduras,56,55.966230640010586
2024-10-08,Buenos Aires,Frutas y Verduras,56,56.186179039196425
2024-10-10,Buenos Aires,Frutas y Verduras,56,56.0360996232201
2024-10-14,Buenos Aires,Frutas y Verduras,100,99.7673910821542
2024-10-14,Buenos Aires,Frutas y Verduras,100,99.77294538465414
2024-10-17,Buenos Aires,Frutas y Verduras,100,99.95988097418928
2024-10-18,Buenos Aires,Frutas y Verduras,100,99.83015342600596
2024-10-18,Buenos Aires,Frutas y Verduras,100,99.67247327623761
2024-10-19,Buenos Aires,Frutas y Verduras,100,100.01609514266447
2024-10-20,Buenos Aires,Frutas y Verduras,100,99.95535856034749
2024-10-23,Buenos Aires,Frutas y Verduras,52,51.887824786988794
2024-10-26,Buenos Aires,Frutas y Verduras,52,51.96861947089783
2024-10-28,Buenos Aires,Frutas y Verduras,45,45.59469602831748
2024-10-28,Buenos Aires,Frutas y Verduras,45,45.12697064731924
2024-11-01,Buenos Aires,Frutas y Verduras,45,45.02248030587899
2024-11-03,Buenos Aires,Frutas y Verduras,45,45.08243891041834
2024-11-06,Buenos Aires,Frutas y Verduras,65,64.9072284121141
2024-11-06,Buenos Aires,Frutas y Verduras,65,64.93471169739276
2024-11-07,Buenos Aires,Frutas y Verduras,65,65.06596177391381
2024-11-08,Buenos Aires,Frutas y Verduras,65,64.99378477968091
2024-11-08,Buenos Aires,Frutas y Verduras,65,65.02701461169488
2024-11-09,Buenos Aires,Frutas y Verduras,65,65.15711442059597
2024-11-11,Buenos Aires,Frutas y Verduras,67,66.95255679220467
2024-11-12,Buenos Aires,Frutas y Verduras,67,66.7772267295588
2024-11-12,Buenos Aires,Frutas y Verduras,67,67.01299264877989
2024-11-13,Buenos Aires,Frutas y Verduras,67,67.01128176986089
2024-11-13,Buenos Aires,Frutas y Verduras,67,66.88551728418487
2024-11-13,Buenos Aires,Frutas y Verduras,67,67.07184380243041
2024-11-16,Buenos Aires,Frutas y Verduras,67,67.00002655600511
2024-11-25,Buenos Aires,Frutas y Verduras,80,79.85818041652921
2024-11-25,Buenos Aires,Frutas y Verduras,80,79.77260557125136
2024-12-01,Buenos Aires,Frutas y Verduras,80,79.57750533948047
2024-12-10,Buenos Aires,Frutas y Verduras,27,27.831653341327783
2024-12-14,Buenos Aires,Frutas y Verduras,27,27.322672087143914
2024-12-16,Buenos Aires,Frutas y Verduras,51,50.86343167703292
2024-12-18,Buenos Aires,Frutas y Verduras,51,50.95159285918767
2024-12-19,Buenos Aires,Frutas y Verduras,51,50.88846928035701
2024-12-21,Buenos Aires,Frutas y Verduras,51,50.9350834843095
2024-12-23,Buenos Aires,Frutas y Verduras,57,57.059659657612464
2024-12-30,Buenos Aires,Frutas y Verduras,14,14.024444879984294
2024-02-01,Centro,Frutas y Verduras,12,11.905378087113709
2024-02-09,Centro,Frutas y Verduras,20,20.019550331786746
2024-02-12,Centro,Frutas y Verduras,39,38.92325931445426
2024-02-29,Centro,Frutas y Verduras,35,34.919910619100634
2024-03-07,Centro,Frutas y Verduras,22,22.085743282268858
2024-03-07,Centro,Frutas y Verduras,22,22.19063661980399
2024-03-14,Centro,Frutas y Verduras,27,26.969596511492554
2024-03-16,Centro,Frutas y Verduras,27,27.024807278844694
2024-03-19,Centro,Frutas y Verduras,32,32.183897165448776
2024-03-25,Centro,Frutas y Verduras,32,31.971986333460872
2024-03-25,Centro,Frutas y Verduras,32,32.04193628623512
2024-03-31,Centro,Frutas y Verduras,32,31.910457332764402
2024-04-03,Centro,Frutas y Verduras,21,20.975710614347843
2024-04-04,Centro,Frutas y Verduras,21,20.979920050328907
2024-04-10,Centro,Frutas y Verduras,27,27.04183971535555
2024-04-12,Centro,Frutas y Verduras,27,27.10405540633572
2024-04-14,Centro,Frutas y Verduras,27,27.116855135639348
2024-04-27,Centro,Frutas y Verduras,45,44.94149956621139
2024-04-27,Centro,Frutas y Verduras,45,45.06647806552551
2024-04-28,Centro,Frutas y Verduras,45,44.97217376890451
2024-05-01,Centro,Frutas y Verduras,38,38.0712939754305
2024-05-03,Centro,Frutas y Verduras,38,37.88786728315543
2024-05-04,Centro,Frutas y Verduras,38,37.88223990071042
2024-05-11,Centro,Frutas y Verduras,40,39.91772078073249
2024-05-23,Centro,Frutas y Verduras,39,38.84370375811038
2024-05-25,Centro,Frutas y Verduras,39,39.290602353750295
2024-05-29,Centro,Frutas y Verduras,53,52.691058893915525
2024-06-02,Centro,Frutas y Verduras,53,52.928709062109824
2024-06-07,Centro,Frutas y Verduras,26,26.169541153234526
2024-06-07,Centro,Frutas y Verduras,26,26.45643632788995
2024-06-11,Centro,Frutas y Verduras,34,33.90781430914742
2024-06-12,Centro,Frutas y Verduras,34,33.849548746554795
2024-06-13,Centro,Frutas y Verduras,34,34.021968025563304
2024-06-15,Centro,Frutas y Verduras,34,33.9862870022902
2024-06-16,Centro,Frutas y Verduras,34,34.01690477483318
2024-06-17,Centro,Frutas y Verduras,16,16.305009275176705
2024-06-25,Centro,Frutas y Verduras,43,42.817645031807515
2024-06-26,Centro,Frutas y Verduras,43,42.63357637689117
2024-06-29,Centro,Frutas y Verduras,43,42.818078849261724
2024-07-01,Centro,Frutas y Verduras,25,25.23125434454707
2024-07-03,Centro,Frutas y Verduras,25,25.10512820120491
2024-07-09,Centro,Frutas y Verduras,29,28.712108387543104
2024-07-11,Centro,Frutas y Verduras,29,28.95843953954204
2024-07-17,Centro,Frutas y Verduras,20,20.247835028350295
2024-07-17,Centro,Frutas y Verduras,20,19.976703711558127
2024-07-20,Centro,Frutas y Verduras,20,20.091145517488545
2024-07-20,Centro,Frutas y Verduras,20,19.92727812356975
2024-07-21,Centro,Frutas y Verduras,20,20.403748329153732
2024-07-23,Centro,Frutas y Verduras,22,22.292111743680476
2024-08-02,Centro,Frutas y Verduras,23,23.049643153056152
2024-08-03,Centro,Frutas y Verduras,23,23.012965973510088
2024-08-13,Centro,Frutas y Verduras,39,38.617451094860485
2024-08-14,Centro,Frutas y Verduras,39,38.88325213819259
2024-08-14,Centro,Frutas y Verduras,39,39.15578821015512
2024-08-19,Centro,Frutas y Verduras,28,28.110849241352827
2024-08-20,Centro,Frutas y Verduras,28,27.839190794478323
2024-08-26,Centro,Frutas y Verduras,21,21.04726678112769
2024-08-26,Centro,Frutas y Verduras,21,21.08130881124343
2024-09-14,Centro,Frutas y Verduras,14,13.966956840174953
2024-09-21,Centro,Frutas y Verduras,32,31.84493393623242
2024-09-27,Centro,Frutas y Verduras,26,26.069126546725844
2024-10-03,Centro,Frutas y Verduras,41,40.876411497935436
2024-10-03,Centro,Frutas y Verduras,41,41.009714301464456
2024-10-05,Centro,Frutas y Verduras,41,41.0593293735421
2024-10-06,Centro,Frutas y Verduras,41,40.94590614074064
2024-10-06,Centro,Frutas y Verduras,41,40.95452043350416
2024-10-12,Centro,Frutas y Verduras,34,34.09111079549291
2024-10-12,Centro,Frutas y Verduras,34,34.061661585990294
2024-10-12,Centro,Frutas y Verduras,34,34.08141741938993
2024-10-14,Centro,Frutas y Verduras,38,38.10445908584192
2024-10-16,Centro,Frutas y Verduras,38,38.076613544807216
2024-10-17,Centro,Frutas y Verduras,38,37.754562097315194
2024-10-19,Centro,Frutas y Verduras,38,37.785114737400185
2024-10-26,Centro,Frutas y Verduras,25,25.048114427303762
2024-10-27,Centro,Frutas y Verduras,25,24.957095927475343
2024-11-01,Centro,Frutas y Verduras,34,34.06316815844915
2024-11-02,Centro,Frutas y Verduras,34,34.104460321893896
2024-11-06,Centro,Frutas y Verduras,31,31.029808474989196
2024-11-06,Centro,Frutas y Verduras,31,31.02680130180207
2024-11-12,Centro,Frutas y Verduras,31,30.734415852412887
2024-11-12,Centro,Frutas y Verduras,31,30.94918910677049
2024-11-13,Centro,Frutas y Verduras,31,30.86431009769877
2024-11-18,Centro,Frutas y Verduras,22,21.86956625857335
2024-11-24,Centro,Frutas y Verduras,22,22.17797357076104
2024-11-26,Centro,Frutas y Verduras,25,24.921886902772457
2024-11-27,Centro,Frutas y Verduras,25,25.046957304686455
2024-12-08,Centro,Frutas y Verduras,23,23.09380843232336
2024-12-09,Centro,Frutas y Verduras,30,29.677765018466918
2024-12-13,Centro,Frutas y Verduras,30,29.998319782636575
2024-12-14,Centro,Frutas y Verduras,30,30.057305314218986
2024-12-16,Centro,Frutas y Verduras,41,40.91385334499353
2024-02-06,Cuyo,Frutas y Verduras,24,24.016499915649234
2024-02-12,Cuyo,Frutas y Verduras,48,47.870813659799005
2024-02-13,Cuyo,Frutas y Verduras,48,48.032461339309215
2024-02-14,Cuyo,Frutas y Verduras,48,47.99217099607341
2024-02-16,Cuyo,Frutas y Verduras,48,48.018091665332044
2024-02-18,Cuyo,Frutas y Verduras,48,47.923238694980796
2024-02-27,Cuyo,Frutas y Verduras,27,27.0285863924787
2024-03-01,Cuyo,Frutas y Verduras,27,27.031178538075775
2024-03-04,Cuyo,Frutas y Verduras,28,27.932053874787233
2024-03-06,Cuyo,Frutas y Verduras,28,27.959954807441026
2024-03-08,Cuyo,Frutas y Verduras,28,28.11820183839381
2024-03-21,Cuyo,Frutas y Verduras,30,30.01057696523657
2024-03-24,Cuyo,Frutas y Verduras,30,30.002223429313105
2024-03-26,Cuyo,Frutas y Verduras,31,31.018309439962465
2024-03-28,Cuyo,Frutas y Verduras,31,30.874231112408065
2024-03-31,Cuyo,Frutas y Verduras,31,30.878202823019503
2024-03-31,Cuyo,Frutas y Verduras,31,31.012829384241908
2024-04-02,Cuyo,Frutas y Verduras,18,18.100836045001515
2024-04-08,Cuyo,Frutas y Verduras,22,22.106124244037982
2024-04-17,Cuyo,Frutas y Verduras,32,31.916813763916227
2024-04-17,Cuyo,Frutas y Verduras,32,32.00340208748598
2024-04-18,Cuyo,Frutas y Verduras,32,31.89006924707454
2024-04-24,Cuyo,Frutas y Verduras,21,21.067670211889524
2024-04-27,Cuyo,Frutas y Verduras,21,21.075296743438916
2024-05-16,Cuyo,Frutas y Verduras,23,22.969080143772583
2024-05-16,Cuyo,Frutas y Verduras,23,23.166191527203576
2024-05-24,Cuyo,Frutas y Verduras,20,19.782944237813606
2024-06-03,Cuyo,Frutas y Verduras,47,46.851474521627146
2024-06-04,Cuyo,Frutas y Verduras,47,46.84729293737172
2024-06-08,Cuyo,Frutas y Verduras,47,46.93369080150077
2024-06-09,Cuyo,Frutas y Verduras,47,47.07834687329227
2024-07-12,Cuyo,Frutas y Verduras,31,30.88206476985671
2024-07-16,Cuyo,Frutas y Verduras,23,23.009554411592653
2024-07-17,Cuyo,Frutas y Verduras,23,22.785448523801644
2024-07-19,Cuyo,Frutas y Verduras,23,23.105720111386447
2024-07-25,Cuyo,Frutas y Verduras,26,25.887247567517534
2024-07-26,Cuyo,Frutas y Verduras,26,25.96407363989999
2024-08-05,Cuyo,Frutas y Verduras,35,34.64396494875863
2024-08-14,Cuyo,Frutas y Verduras,12,12.92141654674046
2024-08-19,Cuyo,Frutas y Verduras,34,33.9126593923416
2024-08-22,Cuyo,Frutas y Verduras,34,33.60727235698155
2024-08-23,Cuyo,Frutas y Verduras,34,33.80272232076737
2024-08-27,Cuyo,Frutas y Verduras,27,26.778017959030027
2024-09-06,Cuyo,Frutas y Verduras,17,17.831349404107883
2024-09-14,Cuyo,Frutas y Verduras,11,11.576470756750048
2024-09-16,Cuyo,Frutas y Verduras,23,23.01473529046319
2024-09-20,Cuyo,Frutas y Verduras,23,22.984687874494725
2024-10-05,Cuyo,Frutas y Verduras,18,18.108107827659953
2024-10-09,Cuyo,Frutas y Verduras,14,14.165102048652917
2024-10-13,Cuyo,Frutas y Verduras,14,14.043783806809904
2024-10-14,Cuyo,Frutas y Verduras,20,19.971608022549216
2024-10-16,Cuyo,Frutas y Verduras,20,20.130230288239392
2024-10-19,Cuyo,Frutas y Verduras,20,20.046163471651084
2024-10-24,Cuyo,Frutas y Verduras,12,11.991095781341388
2024-10-28,Cuyo,Frutas y Verduras,35,34.67679706485335
2024-11-05,Cuyo,Frutas y Verduras,30,30.094255011013278
2024-11-16,Cuyo,Frutas y Verduras,7,7.435486820834849
2024-11-16,Cuyo,Frutas y Verduras,7,7.17208383360045
2024-11-27,Cuyo,Frutas y Verduras,33,32.92994252560683
2024-11-30,Cuyo,Frutas y Verduras,33,32.99191561494116
2024-12-07,Cuyo,Frutas y Verduras,8,8.046854634535295
2024-12-09,Cuyo,Frutas y Verduras,13,12.80468669755013
2024-12-19,Cuyo,Frutas y Verduras,5,6.242471426215037
2024-12-28,Cuyo,Frutas y Verduras,35,34.42181185303614
2024-02-04,NEA,Frutas y Verduras,6,22.727272727272727
2024-02-06,NEA,Frutas y Verduras,16,21.454545454545453
2024-02-10,NEA,Frutas y Verduras,16,19.818181818181817
2024-02-13,NEA,Frutas y Verduras,11,18.818181818181817
2024-03-08,NEA,Frutas y Verduras,20,17.363636363636363
2024-03-13,NEA,Frutas y Verduras,9,17.272727272727273
2024-03-30,NEA,Frutas y Verduras,12,17.0
2024-04-05,NEA,Frutas y Verduras,36,16.545454545454547
2024-04-07,NEA,Frutas y Verduras,36,17.636363636363637
2024-04-13,NEA,Frutas y Verduras,8,18.636363636363637
2024-04-14,NEA,Frutas y Verduras,8,17.09090909090909
2024-04-15,NEA,Frutas y Verduras,24,16.181818181818183
2024-04-19,NEA,Frutas y Verduras,24,17.818181818181817
2024-04-29,NEA,Frutas y Verduras,15,18.545454545454547
2024-04-29,NEA,Frutas y Verduras,15,18.454545454545453
2024-04-30,NEA,Frutas y Verduras,15,18.818181818181817
2024-05-12,NEA,Frutas y Verduras,21,18.363636363636363
2024-05-19,NEA,Frutas y Verduras,3,19.454545454545453
2024-05-27,NEA,Frutas y Verduras,32,18.636363636363637
2024-06-02,NEA,Frutas y Verduras,32,18.272727272727273
2024-06-05,NEA,Frutas y Verduras,31,17.90909090909091
2024-06-05,NEA,Frutas y Verduras,31,20.0
2024-06-07,NEA,Frutas y Verduras,31,22.09090909090909
2024-06-08,NEA,Frutas y Verduras,31,22.727272727272727
2024-06-17,NEA,Frutas y Verduras,19,23.363636363636363
2024-06-19,NEA,Frutas y Verduras,19,23.727272727272727
2024-06-22,NEA,Frutas y Verduras,19,24.09090909090909
2024-06-29,NEA,Frutas y Verduras,18,24.454545454545453
2024-07-03,NEA,Frutas y Verduras,29,24.181818181818183
2024-07-07,NEA,Frutas y Verduras,29,26.545454545454547
2024-07-09,NEA,Frutas y Verduras,25,26.272727272727273
2024-07-13,NEA,Frutas y Verduras,25,25.636363636363637
2024-07-14,NEA,Frutas y Verduras,25,25.09090909090909
2024-07-24,NEA,Frutas y Verduras,25,24.545454545454547
2024-07-29,NEA,Frutas y Verduras,14,24.0
2024-08-01,NEA,Frutas y Verduras,14,22.454545454545453
2024-08-02,NEA,Frutas y Verduras,14,22.0
2024-08-13,NEA,Frutas y Verduras,36,21.545454545454547
2024-08-13,NEA,Frutas y Verduras,36,23.09090909090909
2024-08-19,NEA,Frutas y Verduras,13,24.727272727272727
2024-08-25,NEA,Frutas y Verduras,13,23.272727272727273
2024-09-02,NEA,Frutas y Verduras,29,21.818181818181817
2024-09-04,NEA,Frutas y Verduras,29,22.181818181818183
2024-09-07,NEA,Frutas y Verduras,29,22.545454545454547
2024-09-12,NEA,Frutas y Verduras,4,22.90909090909091
2024-09-17,NEA,Frutas y Verduras,20,21.0
2024-09-20,NEA,Frutas y Verduras,20,21.545454545454547
2024-09-22,NEA,Frutas y Verduras,20,22.09090909090909
2024-09-23,NEA,Frutas y Verduras,34,22.636363636363637
2024-09-28,NEA,Frutas y Verduras,34,22.454545454545453
2024-10-10,NEA,Frutas y Verduras,21,22.272727272727273
2024-10-10,NEA,Frutas y Verduras,21,23.0
2024-10-13,NEA,Frutas y Verduras,21,23.727272727272727
2024-10-16,NEA,Frutas y Verduras,22,23.0
2024-10-29,NEA,Frutas y Verduras,17,22.363636363636363
2024-10-30,NEA,Frutas y Verduras,17,21.272727272727273
2024-10-31,NEA,Frutas y Verduras,17,22.454545454545453
2024-11-04,NEA,Frutas y Verduras,27,22.181818181818183
2024-11-06,NEA,Frutas y Verduras,27,22.818181818181817
2024-12-01,NEA,Frutas y Verduras,17,23.454545454545453
2024-12-19,NEA,Frutas y Verduras,25,21.90909090909091
2024-12-21,NEA,Frutas y Verduras,25,21.09090909090909
2024-02-07,NOA,Frutas y Verduras,2,9.272727272727273
2024-02-27,NOA,Frutas y Verduras,11,8.636363636363637
2024-02-28,NOA,Frutas y Verduras,11,8.363636363636363
2024-03-01,NOA,Frutas y Verduras,11,8.090909090909092
2024-06-17,NOA,Frutas y Verduras,1,8.181818181818182
2024-06-27,NOA,Frutas y Verduras,6,8.0
2024-07-02,NOA,Frutas y Verduras,17,8.090909090909092
2024-07-07,NOA,Frutas y Verduras,17,9.181818181818182
2024-07-17,NOA,Frutas y Verduras,16,9.454545454545455
2024-09-06,NOA,Frutas y Verduras,10,9.454545454545455
2024-09-29,NOA,Frutas y Verduras,4,9.909090909090908
2024-02-09,Patagonia,Frutas y Verduras,24,24.101989449642574
2024-02-11,Patagonia,Frutas y Verduras,24,23.992414869447572
2024-02-16,Patagonia,Frutas y Verduras,35,34.97739572548635
2024-02-25,Patagonia,Frutas y Verduras,15,14.939862198439318
2024-02-29,Patagonia,Frutas y Verduras,26,26.04081845095033
2024-03-02,Patagonia,Frutas y Verduras,26,26.023039406607232
2024-03-13,Patagonia,Frutas y Verduras,37,36.96647643653527
2024-03-19,Patagonia,Frutas y Verduras,34,33.917051978594806
2024-04-04,Patagonia,Frutas y Verduras,15,15.213397935047098
2024-04-05,Patagonia,Frutas y Verduras,15,15.112898292371275
2024-04-10,Patagonia,Frutas y Verduras,34,34.050995577982036
2024-04-13,Patagonia,Frutas y Verduras,34,33.891446573956074
2024-04-14,Patagonia,Frutas y Verduras,34,34.05739799697619
2024-04-15,Patagonia,Frutas y Verduras,46,45.35926735894929
2024-04-21,Patagonia,Frutas y Verduras,46,45.730272510544616
2024-04-24,Patagonia,Frutas y Verduras,28,28.22142401950917
2024-05-03,Patagonia,Frutas y Verduras,35,34.856334180638136
2024-05-12,Patagonia,Frutas y Verduras,25,24.958301378640602
2024-05-23,Patagonia,Frutas y Verduras,19,19.222905865538547
2024-05-27,Patagonia,Frutas y Verduras,23,23.371709745190934
2024-05-28,Patagonia,Frutas y Verduras,23,23.18031681750105
2024-06-03,Patagonia,Frutas y Verduras,33,33.14188600532521
2024-06-11,Patagonia,Frutas y Verduras,46,45.843733252152695
2024-06-12,Patagonia,Frutas y Verduras,46,45.60832281555984
2024-06-13,Patagonia,Frutas y Verduras,46,45.81003549526028
2024-06-14,Patagonia,Frutas y Verduras,46,45.893056602340984
2024-06-15,Patagonia,Frutas y Verduras,46,45.999075549140095
2024-06-20,Patagonia,Frutas y Verduras,45,44.68988739834563
2024-06-21,Patagonia,Frutas y Verduras,45,44.798928815267296
2024-06-30,Patagonia,Frutas y Verduras,36,36.16270476169205
2024-07-01,Patagonia,Frutas y Verduras,35,34.92416415638397
2024-07-02,Patagonia,Frutas y Verduras,35,34.98299645421114
2024-07-04,Patagonia,Frutas y Verduras,35,35.1029585790714
