ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Metodo_Pago_cat,Estado,Categoria,ID_Categoria,Precio_Unitario,Region,ID_Metodo,Metodo_Pago,ID_Ticket,Monto_Venta,semana,mes,dia_semana,ventas_categoria_lag_1,ventas_region_lag_1,cantidad_lag_1,ventas_categoria_rolling_mean_3,ventas_region_rolling_mean_3,ventas_categoria_rolling_std_3,ventas_region_rolling_std_3,ventas_categoria_rolling_mean_7,ventas_region_rolling_mean_7,ventas_categoria_rolling_std_7,ventas_region_rolling_std_7,ventas_categoria_rolling_mean_14,ventas_region_rolling_mean_14,ventas_categoria_rolling_std_14,ventas_region_rolling_std_14,ventas_categoria_rolling_mean_30,ventas_region_rolling_mean_30,ventas_categoria_rolling_std_30,ventas_region_rolling_std_30,ventas_categoria_rolling_mean_2_weeks,ventas_region_rolling_mean_2_weeks,ventas_categoria_rolling_mean_3_weeks,ventas_region_rolling_mean_3_weeks,ventas_categoria_rolling_mean_4_weeks,ventas_region_rolling_mean_4_weeks,ventas_categoria_rolling_mean_5_weeks,ventas_region_rolling_mean_5_weeks,ventas_categoria_rolling_mean_6_weeks,ventas_region_rolling_mean_6_weeks,precio_x_cantidad,cantidad_/_ventas_categoria_rmean_3,cantidad_/_ventas_region_rmean_3,cantidad_/_ventas_categoria_rstd_3,cantidad_/_ventas_region_rstd_3,cantidad_/_ventas_categoria_rmean_7,cantidad_/_ventas_region_rmean_7,cantidad_/_ventas_categoria_rstd_7,cantidad_/_ventas_region_rstd_7,cantidad_/_ventas_categoria_rmean_14,cantidad_/_ventas_region_rmean_14,cantidad_/_ventas_categoria_rstd_14,cantidad_/_ventas_region_rstd_14,cantidad_/_ventas_categoria_rmean_30,cantidad_/_ventas_region_rmean_30,cantidad_/_ventas_categoria_rstd_30,cantidad_/_ventas_region_rstd_30,ventas_categoria_rmean_7_/_14,ventas_region_rmean_7_/_14,ventas_categoria_rmean_+_rstd_7,ventas_region_rmean_+_rstd_7,ventas_categoria_rmean_*_rstd_7,ventas_region_rmean_*_rstd_7,ID_Region,Cluster
1302,2024-09-21,241,34,3,1,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,1,Efectivo,2185,16.35,38,9,5,2.0,2.0,2.0,3.6666666666666665,3.6666666666666665,2.081665999466134,2.081665999466133,4.285714285714286,4.285714285714286,1.8898223650461372,1.8898223650461397,4.142857142857143,4.142857142857143,1.6574838603294897,1.6574838603294886,3.9,3.9,1.7488912743950582,1.7488912743950615,4.142857142857143,4.142857142857143,4.0,4.0,3.928571428571429,3.928571428571429,4.0,4.0,3.738095238095238,3.738095238095238,10.9,0.5454545454545455,0.5454545454545455,0.9607689228305224,0.9607689228305224,0.4666666666666667,0.4666666666666667,1.0583005244258354,1.0583005244258343,0.4827586206896551,0.4827586206896551,1.2066482503198686,1.2066482503198692,0.5128205128205129,0.5128205128205129,1.1435816675863972,1.143581667586395,1.0344827586206895,1.0344827586206895,6.175536650760423,6.175536650760425,8.09923870734059,8.099238707340596,0,1
2673,2024-09-21,44,33,2,2,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,2,Tarjeta de Crédito,390,17.08,38,9,5,3.0,3.0,3.0,2.6666666666666665,2.6666666666666665,0.5773502691896363,0.5773502691896196,3.857142857142857,3.857142857142857,1.7728105208558365,1.7728105208558385,3.928571428571429,3.928571428571429,1.591529777593568,1.5915297775935675,3.8,3.8,1.7100110909097874,1.710011090909791,3.928571428571429,3.928571428571429,3.9047619047619047,3.9047619047619047,3.821428571428572,3.821428571428572,4.057142857142857,4.057142857142857,3.7857142857142856,3.7857142857142856,25.62,1.125,1.125,5.196152422706537,5.196152422706687,0.7777777777777778,0.7777777777777778,1.692228224453299,1.692228224453297,0.7636363636363637,0.7636363636363637,1.8849788689069165,1.884978868906917,0.7894736842105263,0.7894736842105263,1.7543745861928253,1.7543745861928215,0.981818181818182,0.981818181818182,5.629953377998694,5.629953377998696,6.837983437586798,6.837983437586805,0,2
25,2024-09-24,275,34,3,3,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,3,Tarjeta de Débito,2481,16.35,39,9,1,2.0,2.0,2.0,2.333333333333333,2.333333333333333,0.5773502691896384,0.5773502691896165,3.857142857142857,3.857142857142857,1.7728105208558365,1.7728105208558385,3.857142857142857,3.857142857142857,1.6574838603294892,1.6574838603294892,3.8333333333333335,3.8333333333333335,1.662638811074718,1.6626388110747217,3.857142857142857,3.857142857142857,3.952380952380953,3.952380952380953,3.7142857142857135,3.7142857142857135,3.942857142857143,3.942857142857143,3.7857142857142856,3.7857142857142856,10.9,0.8571428571428571,0.8571428571428571,3.464101615137679,3.46410161513781,0.5185185185185185,0.5185185185185185,1.1281521496355325,1.1281521496355311,0.5185185185185185,0.5185185185185185,1.2066482503198688,1.2066482503198688,0.5217391304347826,0.5217391304347826,1.2029070816091525,1.2029070816091498,1.0,1.0,5.629953377998694,5.629953377998696,6.837983437586798,6.837983437586805,0,2
1334,2024-09-30,158,33,1,5,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,5,Transferencia,1435,8.54,40,9,0,3.0,3.0,3.0,2.6666666666666665,2.6666666666666665,0.5773502691896363,0.5773502691896196,3.571428571428572,3.571428571428572,1.718249385968448,1.71824938596845,3.642857142857143,3.642857142857143,1.5495479666983203,1.549547966698321,3.733333333333333,3.733333333333333,1.6174337556830531,1.6174337556830567,3.642857142857143,3.642857142857143,3.857142857142857,3.857142857142857,3.7142857142857135,3.7142857142857135,3.914285714285714,3.914285714285714,3.7857142857142856,3.7857142857142856,25.62,1.125,1.125,5.196152422706537,5.196152422706687,0.84,0.84,1.7459630857421349,1.7459630857421329,0.8235294117647058,0.8235294117647058,1.936048489284402,1.9360484892844008,0.8035714285714286,0.8035714285714286,1.8547900273869824,1.8547900273869784,0.9803921568627452,0.9803921568627452,5.28967795739702,5.289677957397021,6.136604949887315,6.136604949887322,0,2
289,2024-10-03,225,31,2,5,Completa,Galletitas y Snacks,7,5.24,Buenos Aires,5,Transferencia,2045,10.48,40,10,3,1.0,1.0,1.0,2.0,2.0,1.0000000000000084,0.9999999999999928,2.857142857142857,2.857142857142857,1.5735915849388824,1.5735915849388846,3.4285714285714284,3.4285714285714284,1.6967972416057482,1.6967972416057495,3.6,3.6,1.6733200530681505,1.673320053068154,3.4285714285714284,3.4285714285714284,3.6666666666666665,3.6666666666666665,3.607142857142857,3.607142857142857,3.7714285714285714,3.7714285714285714,3.738095238095238,3.738095238095238,5.24,0.5,0.5,0.9999999999999916,1.000000000000007,0.35,0.35,0.6354889093022441,0.6354889093022432,0.2916666666666667,0.2916666666666667,0.5893456068172643,0.5893456068172638,0.2777777777777778,0.2777777777777778,0.597614304667197,0.5976143046671958,0.8333333333333334,0.8333333333333334,4.430734442081739,4.430734442081742,4.495975956968236,4.495975956968242,0,2
525,2024-10-03,311,34,4,4,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,4,Mercado Pago,2796,21.8,40,10,3,2.0,2.0,2.0,2.0,2.0,1.0000000000000084,0.9999999999999928,2.2857142857142856,2.2857142857142856,0.7559289460184416,0.7559289460184463,3.357142857142857,3.357142857142857,1.7368026705655175,1.736802670565519,3.566666666666667,3.566666666666667,1.6954977569074392,1.6954977569074428,3.357142857142857,3.357142857142857,3.7142857142857135,3.7142857142857135,3.607142857142857,3.607142857142857,3.657142857142857,3.657142857142857,3.761904761904762,3.761904761904762,10.9,1.0,1.0,1.9999999999999831,2.000000000000014,0.875,0.875,2.645751311064636,2.645751311064619,0.5957446808510638,0.5957446808510638,1.1515412970598342,1.151541297059833,0.5607476635514018,0.5607476635514018,1.179594600967192,1.1795946009671896,0.6808510638297872,0.6808510638297872,3.0416432317327278,3.041643231732732,1.7278375908992951,1.7278375908993058,0,0
664,2024-10-04,264,33,3,5,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,5,Transferencia,2384,25.62,40,10,4,4.0,4.0,4.0,2.333333333333333,2.333333333333333,1.5275252316519512,1.527525231651943,2.4285714285714284,2.4285714285714284,0.975900072948524,0.9759000729485278,3.357142857142857,3.357142857142857,1.7368026705655175,1.736802670565519,3.566666666666667,3.566666666666667,1.6954977569074392,1.6954977569074428,3.357142857142857,3.357142857142857,3.761904761904762,3.761904761904762,3.678571428571429,3.678571428571429,3.6,3.6,3.8333333333333335,3.8333333333333335,34.16,1.7142857142857142,1.7142857142857142,2.618614682831901,2.618614682831915,1.647058823529412,1.647058823529412,4.098780306383878,4.098780306383862,1.1914893617021276,1.1914893617021276,2.3030825941196684,2.303082594119666,1.1214953271028036,1.1214953271028036,2.359189201934384,2.359189201934379,0.7234042553191489,0.7234042553191489,3.4044715015199527,3.4044715015199563,2.3700430343035586,2.3700430343035674,0,0
2037,2024-10-04,296,32,3,4,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,4,Mercado Pago,2660,18.75,40,10,4,3.0,3.0,3.0,3.0,3.0,1.0000000000000044,0.999999999999998,2.571428571428572,2.571428571428572,0.975900072948525,0.9759000729485288,3.4285714285714284,3.4285714285714284,1.6967972416057482,1.6967972416057495,3.6,3.6,1.6733200530681505,1.673320053068154,3.4285714285714284,3.4285714285714284,3.619047619047619,3.619047619047619,3.642857142857143,3.642857142857143,3.657142857142857,3.657142857142857,3.761904761904762,3.761904761904762,18.75,1.0,1.0,2.9999999999999867,3.000000000000006,1.1666666666666663,1.1666666666666663,3.0740852297879053,3.074085229787894,0.875,0.875,1.7680368204517931,1.7680368204517916,0.8333333333333333,0.8333333333333333,1.7928429140015911,1.7928429140015874,0.7500000000000001,0.7500000000000001,3.547328644377097,3.5473286443771004,2.5094573304390644,2.5094573304390737,0,0
2910,2024-10-08,77,34,4,1,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,1,Efectivo,713,21.8,41,10,1,3.0,3.0,3.0,3.333333333333333,3.333333333333333,0.5773502691896317,0.5773502691896254,2.571428571428572,2.571428571428572,0.975900072948525,0.9759000729485288,3.2142857142857144,3.2142857142857144,1.5281246137553153,1.5281246137553175,3.633333333333333,3.633333333333333,1.6501480254047285,1.650148025404732,3.2142857142857144,3.2142857142857144,3.4761904761904763,3.4761904761904763,3.571428571428572,3.571428571428572,3.571428571428572,3.571428571428572,3.809523809523809,3.809523809523809,16.35,0.8999999999999999,0.8999999999999999,5.196152422706578,5.196152422706636,1.1666666666666663,1.1666666666666663,3.0740852297879053,3.074085229787894,0.9333333333333332,0.9333333333333332,1.9631906802597727,1.9631906802597696,0.8256880733944955,0.8256880733944955,1.8180187194201536,1.81801871942015,0.8,0.8,3.547328644377097,3.5473286443771004,2.5094573304390644,2.5094573304390737,0,0
2919,2024-10-09,238,32,4,5,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,2164,25.0,41,10,2,4.0,4.0,4.0,3.333333333333333,3.333333333333333,0.5773502691896317,0.5773502691896254,2.857142857142857,2.857142857142857,1.0690449676496916,1.069044967649695,3.357142857142857,3.357142857142857,1.4990839693802158,1.4990839693802178,3.633333333333333,3.633333333333333,1.6501480254047285,1.650148025404732,3.357142857142857,3.357142857142857,3.523809523809524,3.523809523809524,3.678571428571429,3.678571428571429,3.5428571428571427,3.5428571428571427,3.761904761904762,3.761904761904762,25.0,1.2,1.2,6.928203230275438,6.928203230275513,1.4,1.4,3.741657386773962,3.741657386773951,1.1914893617021276,1.1914893617021276,2.668296160657209,2.668296160657206,1.1009174311926606,1.1009174311926606,2.424024959226872,2.4240249592268666,0.851063829787234,0.851063829787234,3.926187824792549,3.926187824792552,3.054414193284833,3.0544141932848428,0,0
2776,2024-10-10,10,33,3,3,Pendiente,Galletitas y Snacks,7,8.54,Buenos Aires,3,Tarjeta de Débito,81,25.62,41,10,3,4.0,4.0,4.0,3.6666666666666665,3.6666666666666665,0.5773502691896296,0.5773502691896285,3.0,3.0,1.1547005383792468,1.15470053837925,3.2857142857142856,3.2857142857142856,1.437335752680654,1.4373357526806565,3.6,3.6,1.6315848018160868,1.6315848018160903,3.2857142857142856,3.2857142857142856,3.4285714285714284,3.4285714285714284,3.642857142857143,3.642857142857143,3.571428571428572,3.571428571428572,3.761904761904762,3.761904761904762,34.16,1.090909090909091,1.090909090909091,6.928203230275463,6.928203230275476,1.3333333333333333,1.3333333333333333,3.4641016151377686,3.4641016151377597,1.2173913043478262,1.2173913043478262,2.782926670083824,2.78292667008382,1.1111111111111112,1.1111111111111112,2.4516041063557803,2.451604106355775,0.9130434782608696,0.9130434782608696,4.154700538379247,4.15470053837925,3.46410161513774,3.46410161513775,0,0
2352,2024-10-15,193,31,6,1,Pendiente,Galletitas y Snacks,7,5.24,Buenos Aires,1,Efectivo,1769,31.44,42,10,1,3.0,3.0,3.0,3.6666666666666665,3.6666666666666665,0.5773502691896296,0.5773502691896285,3.2857142857142856,3.2857142857142856,0.7559289460184495,0.7559289460184542,3.071428571428572,3.071428571428572,1.2066664642907552,1.206666464290759,3.6666666666666665,3.6666666666666665,1.5610194134588462,1.56101941345885,3.071428571428572,3.071428571428572,3.380952380952381,3.380952380952381,3.571428571428572,3.571428571428572,3.5428571428571427,3.5428571428571427,3.690476190476191,3.690476190476191,15.72,0.8181818181818182,0.8181818181818182,5.196152422706597,5.196152422706607,0.9130434782608696,0.9130434782608696,3.968626966596912,3.968626966596888,0.9767441860465116,0.9767441860465116,2.4861882622745437,2.486188262274536,0.8181818181818182,0.8181818181818182,1.921821070343204,1.921821070343199,1.069767441860465,1.069767441860465,4.041643231732735,4.04164323173274,2.4837665369177624,2.483766536917778,0,0
1020,2024-10-16,61,32,6,5,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,564,37.5,42,10,2,6.0,6.0,6.0,4.333333333333333,4.333333333333333,1.5275252316519463,1.5275252316519503,3.857142857142857,3.857142857142857,1.0690449676496971,1.0690449676497005,3.071428571428572,3.071428571428572,1.2066664642907552,1.206666464290759,3.7,3.7,1.6006464211427955,1.600646421142799,3.071428571428572,3.071428571428572,3.523809523809524,3.523809523809524,3.75,3.75,3.657142857142857,3.657142857142857,3.690476190476191,3.690476190476191,37.5,1.3846153846153848,1.3846153846153848,3.927922024247864,3.9279220242478536,1.5555555555555556,1.5555555555555556,5.612486080160914,5.612486080160897,1.9534883720930232,1.9534883720930232,4.972376524549087,4.972376524549071,1.6216216216216215,1.6216216216216215,3.748485562299416,3.748485562299408,1.255813953488372,1.255813953488372,4.926187824792555,4.9261878247925575,4.123459160934546,4.123459160934559,0,4
326,2024-10-17,132,32,3,2,Pendiente,Galletitas y Snacks,7,6.25,Buenos Aires,2,Tarjeta de Crédito,1204,18.75,42,10,3,6.0,6.0,6.0,5.0,5.0,1.732050807568876,1.7320508075688823,4.142857142857143,4.142857142857143,1.3451854182690994,1.345185418269102,3.2857142857142856,3.2857142857142856,1.437335752680654,1.4373357526806565,3.733333333333333,3.733333333333333,1.6386144974533718,1.6386144974533754,3.2857142857142856,3.2857142857142856,3.619047619047619,3.619047619047619,3.857142857142857,3.857142857142857,3.7714285714285714,3.7714285714285714,3.690476190476191,3.690476190476191,37.5,1.2,1.2,3.464101615137757,3.464101615137744,1.4482758620689653,1.4482758620689653,4.460351650050166,4.460351650050157,1.8260869565217392,1.8260869565217392,4.174390005125737,4.17439000512573,1.6071428571428572,1.6071428571428572,3.661629998590157,3.661629998590149,1.2608695652173916,1.2608695652173916,5.488042561126242,5.488042561126245,5.5729110185434125,5.572911018543423,0,4
1716,2024-10-20,15,34,5,1,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,1,Efectivo,136,27.25,42,10,6,3.0,3.0,3.0,5.0,5.0,1.732050807568876,1.7320508075688823,4.142857142857143,4.142857142857143,1.3451854182690994,1.345185418269102,3.357142857142857,3.357142857142857,1.3926810257774165,1.3926810257774185,3.8,3.8,1.562491379286563,1.562491379286567,3.357142857142857,3.357142857142857,3.6666666666666665,3.6666666666666665,3.75,3.75,3.742857142857143,3.742857142857143,3.738095238095238,3.738095238095238,16.35,0.6,0.6,1.7320508075688787,1.732050807568872,0.7241379310344827,0.7241379310344827,2.230175825025083,2.2301758250250785,0.8936170212765957,0.8936170212765957,2.154118527123146,2.1541185271231424,0.7894736842105263,0.7894736842105263,1.9200105931911169,1.920010593191112,1.2340425531914894,1.2340425531914894,5.488042561126242,5.488042561126245,5.5729110185434125,5.572911018543423,0,4
1303,2024-10-26,203,33,1,5,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,5,Transferencia,1842,8.54,43,10,5,5.0,5.0,5.0,4.666666666666667,4.666666666666667,1.5275252316519456,1.5275252316519512,4.428571428571429,4.428571428571429,1.272418020560706,1.2724180205607083,3.5,3.5,1.454436184706848,1.4544361847068494,3.8666666666666663,3.8666666666666663,1.5698305055298016,1.5698305055298054,3.5,3.5,3.619047619047619,3.619047619047619,3.7142857142857135,3.7142857142857135,3.742857142857143,3.742857142857143,3.7142857142857135,3.7142857142857135,42.7,1.0714285714285714,1.0714285714285714,3.273268353539888,3.273268353539876,1.129032258064516,1.129032258064516,3.929526239966872,3.9295262399668633,1.4285714285714286,1.4285714285714286,3.4377582547616456,3.437758254761642,1.293103448275862,1.293103448275862,3.1850572290366794,3.185057229036672,1.2653061224489797,1.2653061224489797,5.700989449132135,5.700989449132138,5.634994091054555,5.634994091054566,0,4
1283,2024-10-27,318,32,1,4,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,4,Mercado Pago,2873,6.25,43,10,6,1.0,1.0,1.0,3.0,3.0,2.000000000000002,2.0,4.0,4.0,1.8257418583505536,1.825741858350556,3.4285714285714284,3.4285714285714284,1.5548576840284818,1.5548576840284836,3.7,3.7,1.6006464211427958,1.600646421142799,3.4285714285714284,3.4285714285714284,3.571428571428572,3.571428571428572,3.642857142857143,3.642857142857143,3.742857142857143,3.742857142857143,3.619047619047619,3.619047619047619,6.25,0.3333333333333333,0.3333333333333333,0.4999999999999994,0.5000000000000001,0.25,0.25,0.5477225575051661,0.5477225575051655,0.2916666666666667,0.2916666666666667,0.6431456783936003,0.6431456783935995,0.2702702702702702,0.2702702702702702,0.6247475937165693,0.6247475937165679,1.1666666666666667,1.1666666666666667,5.825741858350554,5.825741858350556,7.302967433402215,7.302967433402223,0,1
2063,2024-11-03,8,32,1,1,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,1,Efectivo,69,6.25,44,11,6,1.0,1.0,1.0,2.333333333333333,2.333333333333333,2.3094010767585065,2.3094010767585016,3.571428571428572,3.571428571428572,2.1491969707422385,2.1491969707422403,3.2857142857142856,3.2857142857142856,1.68379477228219,1.683794772282192,3.533333333333333,3.533333333333333,1.6131642354623137,1.6131642354623172,3.2857142857142856,3.2857142857142856,3.380952380952381,3.380952380952381,3.4642857142857144,3.4642857142857144,3.628571428571429,3.628571428571429,3.571428571428572,3.571428571428572,6.25,0.4285714285714285,0.4285714285714285,0.4330127018922187,0.4330127018922196,0.2799999999999999,0.2799999999999999,0.4652900658307943,0.465290065830794,0.3043478260869565,0.3043478260869565,0.5938966057274397,0.5938966057274391,0.2830188679245283,0.2830188679245283,0.6198996841220026,0.6198996841220011,1.0869565217391306,1.0869565217391306,5.72062554217081,5.720625542170811,7.675703466936566,7.6757034669365725,0,1
1364,2024-11-05,65,33,3,1,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,1,Efectivo,598,25.62,45,11,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.2857142857142856,3.2857142857142856,2.3603873774083275,2.3603873774083293,3.2857142857142856,3.2857142857142856,1.68379477228219,1.683794772282192,3.466666666666667,3.466666666666667,1.6760654528683685,1.6760654528683716,3.2857142857142856,3.2857142857142856,3.142857142857143,3.142857142857143,3.357142857142857,3.357142857142857,3.5142857142857142,3.5142857142857142,3.5,3.5,8.54,1.0,1.0,,,0.3043478260869565,0.3043478260869565,0.423659272868162,0.4236592728681617,0.3043478260869565,0.3043478260869565,0.5938966057274397,0.5938966057274391,0.2884615384615384,0.2884615384615384,0.5966354108001152,0.596635410800114,1.0,1.0,5.646101663122613,5.646101663122614,7.755558525770218,7.755558525770224,0,2
2904,2024-11-05,165,34,6,4,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,4,Mercado Pago,1502,32.7,45,11,1,3.0,3.0,3.0,1.6666666666666667,1.6666666666666667,1.1547005383792606,1.1547005383792457,2.857142857142857,2.857142857142857,2.035400978396426,2.035400978396428,3.357142857142857,3.357142857142857,1.6458405781822265,1.6458405781822285,3.3666666666666667,3.3666666666666667,1.6078113916950474,1.6078113916950512,3.357142857142857,3.357142857142857,3.0,3.0,3.357142857142857,3.357142857142857,3.571428571428572,3.571428571428572,3.523809523809524,3.523809523809524,16.35,1.7999999999999998,1.7999999999999998,2.598076211353296,2.59807621135333,1.05,1.05,1.473911053321555,1.4739110533215536,0.8936170212765957,0.8936170212765957,1.822776786384375,1.822776786384373,0.8910891089108911,0.8910891089108911,1.8658904990324936,1.8658904990324887,0.851063829787234,0.851063829787234,4.892543835539284,4.892543835539286,5.815431366846932,5.815431366846937,0,2
609,2024-11-13,241,34,4,5,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,5,Transferencia,2188,21.8,46,11,2,6.0,6.0,6.0,3.333333333333333,3.333333333333333,2.516611478423584,2.516611478423584,2.857142857142857,2.857142857142857,2.035400978396426,2.035400978396428,3.5,3.5,1.786703022974912,1.7867030229749132,3.433333333333333,3.433333333333333,1.675036455256058,1.6750364552560613,3.5,3.5,3.142857142857143,3.142857142857143,3.4285714285714284,3.4285714285714284,3.657142857142857,3.657142857142857,3.619047619047619,3.619047619047619,32.7,1.7999999999999998,1.7999999999999998,2.384158242717078,2.3841582427170787,2.1,2.1,2.94782210664311,2.947822106643107,1.7142857142857142,1.7142857142857142,3.358140621495019,3.3581406214950165,1.7475728155339807,1.7475728155339807,3.5820115921493767,3.5820115921493696,0.8163265306122449,0.8163265306122449,4.892543835539284,4.892543835539286,5.815431366846932,5.815431366846937,0,1
2543,2024-11-14,296,32,4,1,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,1,Efectivo,2663,25.0,46,11,3,4.0,4.0,4.0,4.333333333333333,4.333333333333333,1.5275252316519448,1.5275252316519496,3.0,3.0,2.08166599946613,2.081665999466132,3.571428571428572,3.571428571428572,1.7851647506079609,1.785164750607962,3.466666666666667,3.466666666666667,1.6760654528683685,1.6760654528683718,3.571428571428572,3.571428571428572,3.238095238095238,3.238095238095238,3.5,3.5,3.6,3.6,3.619047619047619,3.619047619047619,25.0,0.9230769230769232,0.9230769230769232,2.618614682831912,2.6186146828319035,1.3333333333333333,1.3333333333333333,1.921537845661048,1.9215378456610464,1.12,1.12,2.24068954903896,2.240689549038959,1.1538461538461535,1.1538461538461535,2.3865416432004607,2.386541643200456,0.84,0.84,5.08166599946613,5.081665999466132,6.244997998398389,6.244997998398395,0,1
983,2024-11-17,11,33,6,1,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,1,Efectivo,96,51.24,46,11,6,4.0,4.0,4.0,4.666666666666667,4.666666666666667,1.1547005383792477,1.1547005383792566,2.857142857142857,2.857142857142857,1.951800145897063,1.9518001458970649,3.642857142857143,3.642857142857143,1.7805419597217211,1.7805419597217218,3.466666666666667,3.466666666666667,1.6760654528683685,1.6760654528683718,3.642857142857143,3.642857142857143,3.2857142857142856,3.2857142857142856,3.4285714285714284,3.4285714285714284,3.5428571428571427,3.5428571428571427,3.595238095238096,3.595238095238096,34.16,0.8571428571428571,0.8571428571428571,3.464101615137766,3.4641016151377397,1.4,1.4,2.049390153191923,2.049390153191921,1.0980392156862746,1.0980392156862746,2.246507013305744,2.246507013305743,1.1538461538461535,1.1538461538461535,2.3865416432004607,2.386541643200456,0.7843137254901961,0.7843137254901961,4.8089430030399205,4.808943003039922,5.5765718454201805,5.576571845420186,0,1
1993,2024-11-17,99,31,1,1,Completa,Galletitas y Snacks,7,5.24,Buenos Aires,1,Efectivo,918,5.24,46,11,6,6.0,6.0,6.0,4.666666666666667,4.666666666666667,1.1547005383792477,1.1547005383792566,3.571428571428572,3.571428571428572,2.0701966780270618,2.070196678027063,3.7857142857142856,3.7857142857142856,1.8883680959850129,1.888368095985013,3.6,3.6,1.714039391170097,1.7140393911701006,3.7857142857142856,3.7857142857142856,3.4761904761904763,3.4761904761904763,3.571428571428572,3.571428571428572,3.628571428571429,3.628571428571429,3.7142857142857135,3.7142857142857135,31.44,1.2857142857142856,1.2857142857142856,5.196152422706649,5.196152422706609,1.68,1.68,2.8982753492378888,2.898275349237887,1.5849056603773586,1.5849056603773586,3.17734662683457,3.1773466268345696,1.6666666666666663,1.6666666666666663,3.5005029819671014,3.5005029819670943,0.9433962264150944,0.9433962264150944,5.641625249455633,5.641625249455634,7.393559564382364,7.393559564382368,0,1
1554,2024-11-21,212,33,1,1,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,1,Efectivo,1926,8.54,47,11,3,1.0,1.0,1.0,3.6666666666666665,3.6666666666666665,2.516611478423584,2.516611478423584,3.571428571428572,3.571428571428572,2.0701966780270618,2.070196678027063,3.571428571428572,3.571428571428572,2.027286390693261,2.027286390693261,3.433333333333333,3.433333333333333,1.7157150581957188,1.715715058195722,3.571428571428572,3.571428571428572,3.380952380952381,3.380952380952381,3.4285714285714284,3.4285714285714284,3.4857142857142858,3.4857142857142858,3.619047619047619,3.619047619047619,8.54,0.2727272727272727,0.2727272727272727,0.3973597071195131,0.3973597071195131,0.2799999999999999,0.2799999999999999,0.4830458915396481,0.4830458915396478,0.2799999999999999,0.2799999999999999,0.4932702180563819,0.4932702180563816,0.2912621359223301,0.2912621359223301,0.5828473645569215,0.5828473645569204,1.0,1.0,5.641625249455633,5.641625249455634,7.393559564382364,7.393559564382368,0,1
1178,2024-11-23,249,32,1,5,Pendiente,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,2264,6.25,47,11,5,1.0,1.0,1.0,2.6666666666666665,2.6666666666666665,2.886751345948131,2.8867513459481278,3.571428571428572,3.571428571428572,2.0701966780270618,2.070196678027063,3.4285714285714284,3.4285714285714284,2.1380899352993943,2.138089935299396,3.4,3.4,1.7538135787379214,1.7538135787379248,3.4285714285714284,3.4285714285714284,3.380952380952381,3.380952380952381,3.25,3.25,3.4,3.4,3.523809523809524,3.523809523809524,6.25,0.375,0.375,0.3464101615137752,0.3464101615137756,0.2799999999999999,0.2799999999999999,0.4830458915396481,0.4830458915396478,0.2916666666666667,0.2916666666666667,0.4677071733467428,0.4677071733467425,0.2941176470588235,0.2941176470588235,0.5701860289618806,0.5701860289618795,1.0416666666666667,1.0416666666666667,5.641625249455633,5.641625249455634,7.393559564382364,7.393559564382368,0,1
1953,2024-11-24,71,32,1,5,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,660,6.25,47,11,6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.2857142857142856,3.2857142857142856,2.288688541085316,2.288688541085317,3.071428571428572,3.071428571428572,2.0926349130034305,2.0926349130034327,3.2666666666666666,3.2666666666666666,1.779835973328447,1.7798359733284503,3.071428571428572,3.071428571428572,3.333333333333333,3.333333333333333,3.071428571428572,3.071428571428572,3.342857142857143,3.342857142857143,3.523809523809524,3.523809523809524,6.25,1.0,1.0,,,0.3043478260869565,0.3043478260869565,0.4369314487526518,0.4369314487526515,0.3255813953488372,0.3255813953488372,0.4778664418652756,0.4778664418652751,0.3061224489795918,0.3061224489795918,0.5618495271392417,0.5618495271392406,1.069767441860465,1.069767441860465,5.574402826799601,5.574402826799602,7.519976634994609,7.519976634994613,0,2
