Fecha,Region,ID_Producto,Categoria,Cantidad_Semanal,Cantidad_Predicha,Modelo_Usado
2024-08-18,Centro,36,Conservas,39,33.42857142857143,Media_Movil
2024-08-24,Centro,35,Conservas,28,33.32717829686909,LGBM
2024-09-01,Centro,35,Conservas,21,28.84092225608985,LGBM
2024-09-03,Centro,36,Conservas,23,35.142857142857146,Media_Movil
2024-09-10,Centro,35,Conservas,14,22.0587264217633,LGBM
2024-09-16,Centro,38,Conservas,32,24.682289922275615,LGBM
2024-09-18,Centro,35,Conservas,32,31.83193070060755,LGBM
2024-09-19,Centro,35,Conservas,32,24.67947425774733,LGBM
2024-09-21,Centro,37,Conservas,32,30.275501771864235,LGBM
2024-09-24,Centro,35,Conservas,26,31.087971569706465,LGBM
2024-09-30,Centro,37,Conservas,41,28.440128346194005,LGBM
2024-10-10,Centro,35,Conservas,34,27.218464197960817,LGBM
2024-10-10,Centro,35,Conservas,34,24.113675767872994,LGBM
2024-10-15,Centro,37,Conservas,38,35.555096414992924,LGBM
2024-10-23,Centro,36,Conservas,25,30.285714285714285,Media_Movil
2024-11-07,Centro,36,Conservas,31,30.857142857142858,Media_Movil
2024-11-09,Centro,36,Conservas,31,27.714285714285715,Media_Movil
2024-11-16,Centro,37,Conservas,31,30.232034854790648,LGBM
2024-12-11,Centro,38,Conservas,30,24.617349462618815,LGBM
2024-12-13,Centro,38,Conservas,30,33.01719741104955,LGBM
2024-12-13,Centro,35,Conservas,30,29.978583206576705,LGBM
2024-12-21,Centro,38,Conservas,41,25.877464517071946,LGBM
2024-12-24,Centro,35,Conservas,19,29.336014600871625,LGBM
2024-02-11,Cuyo,37,Conservas,24,14.02224227346933,LGBM
2024-02-16,Cuyo,36,Conservas,48,29.285714285714285,Media_Movil
2024-02-27,Cuyo,38,Conservas,27,26.5965434462391,LGBM
2024-03-03,Cuyo,38,Conservas,27,28.21449849916863,LGBM
2024-03-20,Cuyo,38,Conservas,30,32.46924665664103,LGBM
2024-03-27,Cuyo,38,Conservas,31,30.373637709855387,LGBM
2024-04-07,Cuyo,38,Conservas,18,32.82255929298942,LGBM
2024-04-10,Cuyo,37,Conservas,22,33.89077277261314,LGBM
2024-04-16,Cuyo,38,Conservas,32,24.7903496861558,LGBM
2024-04-23,Cuyo,37,Conservas,21,30.654722022228885,LGBM
2024-04-26,Cuyo,36,Conservas,21,33.714285714285715,Media_Movil
2024-04-28,Cuyo,37,Conservas,21,22.621908914933613,LGBM
2024-05-05,Cuyo,35,Conservas,5,20.142168957696736,LGBM
2024-05-15,Cuyo,37,Conservas,23,26.22306161201717,LGBM
2024-05-29,Cuyo,38,Conservas,27,28.0831115042296,LGBM
2024-06-01,Cuyo,35,Conservas,27,40.886821113651045,LGBM
2024-06-04,Cuyo,37,Conservas,47,33.136135242153806,LGBM
2024-06-05,Cuyo,35,Conservas,47,33.91371833479013,LGBM
2024-06-06,Cuyo,35,Conservas,47,30.537260737349296,LGBM
2024-06-08,Cuyo,35,Conservas,47,38.979401679761914,LGBM
2024-06-12,Cuyo,38,Conservas,20,36.286596312065285,LGBM
2024-06-15,Cuyo,37,Conservas,20,33.27303838422925,LGBM
2024-06-16,Cuyo,35,Conservas,20,34.82897828996,LGBM
2024-06-26,Cuyo,35,Conservas,18,31.322666659985767,LGBM
2024-07-06,Cuyo,36,Conservas,37,31.142857142857142,Media_Movil
2024-07-07,Cuyo,38,Conservas,37,34.128664542220505,LGBM
2024-07-10,Cuyo,35,Conservas,31,35.45550634130806,LGBM
2024-07-14,Cuyo,35,Conservas,31,31.952282935790397,LGBM
2024-07-18,Cuyo,38,Conservas,23,34.33875192522312,LGBM
2024-07-25,Cuyo,35,Conservas,26,34.51485270018741,LGBM
2024-07-28,Cuyo,38,Conservas,26,34.93861902111823,LGBM
2024-08-05,Cuyo,37,Conservas,35,36.12993802230883,LGBM
2024-08-21,Cuyo,35,Conservas,34,28.880249205951795,LGBM
2024-08-26,Cuyo,36,Conservas,27,30.857142857142858,Media_Movil
2024-09-10,Cuyo,36,Conservas,11,31.428571428571427,Media_Movil
2024-09-16,Cuyo,38,Conservas,23,40.014712101764886,LGBM
2024-09-26,Cuyo,37,Conservas,36,41.526325101625325,LGBM
2024-10-02,Cuyo,38,Conservas,18,32.398108590284714,LGBM
2024-10-04,Cuyo,35,Conservas,18,28.896528033146733,LGBM
2024-10-29,Cuyo,37,Conservas,35,38.02916816286455,LGBM
2024-11-04,Cuyo,36,Conservas,30,29.428571428571427,Media_Movil
2024-11-07,Cuyo,37,Conservas,30,35.55328345415374,LGBM
2024-11-08,Cuyo,37,Conservas,30,36.41414231382389,LGBM
2024-11-10,Cuyo,35,Conservas,30,37.09811587644356,LGBM
2024-11-26,Cuyo,35,Conservas,33,29.65431885479429,LGBM
2024-12-19,Cuyo,38,Conservas,5,30.10773157834136,LGBM
2024-02-04,NEA,37,Conservas,6,21.965636316400328,LGBM
2024-02-15,NEA,35,Conservas,11,34.895514682173165,LGBM
2024-02-22,NEA,38,Conservas,14,33.27468580004345,LGBM
2024-02-23,NEA,38,Conservas,14,29.764562425325412,LGBM
2024-02-24,NEA,37,Conservas,14,31.602871596692587,LGBM
2024-03-07,NEA,35,Conservas,20,23.125480979796695,LGBM
2024-03-27,NEA,35,Conservas,12,29.54655628690074,LGBM
2024-03-31,NEA,35,Conservas,12,34.597412176440436,LGBM
2024-04-23,NEA,38,Conservas,14,28.64168367211924,LGBM
2024-05-01,NEA,35,Conservas,15,26.560089547904116,LGBM
2024-05-10,NEA,37,Conservas,21,37.21171481311266,LGBM
2024-05-20,NEA,36,Conservas,16,29.285714285714285,Media_Movil
2024-05-24,NEA,37,Conservas,16,34.012227009072284,LGBM
2024-06-02,NEA,38,Conservas,32,38.57377545024439,LGBM
2024-06-03,NEA,36,Conservas,31,27.142857142857142,Media_Movil
2024-06-15,NEA,35,Conservas,27,35.15854985493412,LGBM
2024-06-17,NEA,36,Conservas,19,24.714285714285715,Media_Movil
2024-06-17,NEA,36,Conservas,19,24.428571428571427,Media_Movil
2024-06-18,NEA,38,Conservas,19,36.35222862442899,LGBM
2024-06-21,NEA,35,Conservas,19,20.4085044403279,LGBM
2024-07-05,NEA,35,Conservas,29,27.437237651061377,LGBM
2024-07-12,NEA,37,Conservas,25,29.42813021651196,LGBM
2024-07-12,NEA,36,Conservas,25,21.857142857142858,Media_Movil
2024-07-24,NEA,36,Conservas,25,21.571428571428573,Media_Movil
2024-08-06,NEA,36,Conservas,25,23.571428571428573,Media_Movil
2024-08-12,NEA,38,Conservas,36,25.426389386704088,LGBM
2024-08-15,NEA,35,Conservas,36,28.35815857975476,LGBM
2024-08-17,NEA,38,Conservas,36,28.90947401341999,LGBM
2024-08-21,NEA,37,Conservas,13,25.207954234906136,LGBM
2024-09-02,NEA,38,Conservas,29,24.900321365550514,LGBM
2024-09-03,NEA,38,Conservas,29,22.46827676358393,LGBM
2024-09-18,NEA,37,Conservas,20,27.135150128336665,LGBM
2024-09-25,NEA,36,Conservas,34,22.857142857142858,Media_Movil
2024-09-30,NEA,36,Conservas,27,25.428571428571427,Media_Movil
2024-10-02,NEA,37,Conservas,27,26.697503154694665,LGBM
2024-10-07,NEA,37,Conservas,21,30.25416243843117,LGBM
2024-11-24,NEA,38,Conservas,12,23.471942998061206,LGBM
2024-11-26,NEA,35,Conservas,17,29.86015821646983,LGBM
2024-12-09,NEA,37,Conservas,24,24.650800733238736,LGBM
2024-12-20,NEA,38,Conservas,25,23.552966945111088,LGBM
2024-12-21,NEA,37,Conservas,25,24.04028265141331,LGBM
2024-12-24,NEA,38,Conservas,18,20.91200156655818,LGBM
2024-04-27,NOA,38,Conservas,14,21.33255179007158,LGBM
2024-07-16,NOA,35,Conservas,16,29.110729517925684,LGBM
2024-12-15,NOA,37,Conservas,5,21.843914007573446,LGBM
2024-12-17,NOA,36,Conservas,7,24.857142857142858,Media_Movil
2024-02-04,Patagonia,35,Conservas,19,21.43528789211893,LGBM
2024-02-12,Patagonia,38,Conservas,35,37.36334812530039,LGBM
2024-02-13,Patagonia,38,Conservas,35,38.71574479783678,LGBM
2024-02-15,Patagonia,35,Conservas,35,35.66129706506856,LGBM
2024-02-16,Patagonia,38,Conservas,35,33.04176778456958,LGBM
2024-03-07,Patagonia,36,Conservas,36,23.142857142857142,Media_Movil
2024-03-09,Patagonia,36,Conservas,36,25.571428571428573,Media_Movil
2024-03-17,Patagonia,38,Conservas,37,43.01517112302919,LGBM
2024-03-21,Patagonia,37,Conservas,34,36.101898553053665,LGBM
2024-03-25,Patagonia,36,Conservas,23,27.142857142857142,Media_Movil
2024-03-28,Patagonia,35,Conservas,23,34.697148414392615,LGBM
2024-03-31,Patagonia,35,Conservas,23,39.58163932597968,LGBM
2024-04-11,Patagonia,36,Conservas,34,26.857142857142858,Media_Movil
2024-04-19,Patagonia,36,Conservas,46,28.142857142857142,Media_Movil
2024-04-21,Patagonia,38,Conservas,46,44.11826860400258,LGBM
2024-04-21,Patagonia,37,Conservas,46,39.402465805224125,LGBM
2024-04-28,Patagonia,35,Conservas,28,40.75271072095405,LGBM
2024-05-05,Patagonia,37,Conservas,35,40.94661299366964,LGBM
2024-05-06,Patagonia,35,Conservas,25,45.60573072852981,LGBM
2024-05-06,Patagonia,37,Conservas,25,38.61999476264945,LGBM
2024-05-14,Patagonia,36,Conservas,25,29.857142857142858,Media_Movil
2024-05-20,Patagonia,38,Conservas,19,32.02326725420706,LGBM
2024-05-24,Patagonia,36,Conservas,19,29.571428571428573,Media_Movil
2024-05-28,Patagonia,35,Conservas,23,29.957992713427366,LGBM
2024-06-13,Patagonia,36,Conservas,46,31.285714285714285,Media_Movil
2024-06-14,Patagonia,35,Conservas,46,35.70533152622797,LGBM
2024-06-15,Patagonia,37,Conservas,46,26.396868486354492,LGBM
2024-06-23,Patagonia,38,Conservas,45,30.861535706534784,LGBM
2024-06-30,Patagonia,37,Conservas,36,38.644341576179244,LGBM
2024-07-17,Patagonia,36,Conservas,33,32.714285714285715,Media_Movil
2024-07-18,Patagonia,38,Conservas,33,34.2942110357424,LGBM
2024-07-22,Patagonia,37,Conservas,40,34.531066066603124,LGBM
2024-07-25,Patagonia,35,Conservas,40,36.82330464735299,LGBM
2024-07-25,Patagonia,38,Conservas,40,39.28995443339132,LGBM
2024-07-27,Patagonia,36,Conservas,40,32.285714285714285,Media_Movil
2024-08-30,Patagonia,36,Conservas,21,34.714285714285715,Media_Movil
2024-08-31,Patagonia,37,Conservas,21,34.1192969258582,LGBM
2024-09-06,Patagonia,38,Conservas,24,31.496269823732113,LGBM
2024-09-11,Patagonia,37,Conservas,5,30.953650026775144,LGBM
2024-09-19,Patagonia,37,Conservas,23,36.661531254767624,LGBM
2024-09-24,Patagonia,36,Conservas,28,32.857142857142854,Media_Movil
2024-09-29,Patagonia,38,Conservas,28,30.798062302745194,LGBM
2024-10-13,Patagonia,37,Conservas,25,33.08252688855215,LGBM
2024-10-25,Patagonia,38,Conservas,26,35.58195749878006,LGBM
2024-10-29,Patagonia,35,Conservas,60,32.81855565091006,LGBM
2024-10-29,Patagonia,38,Conservas,60,33.17541741119632,LGBM
2024-11-05,Patagonia,35,Conservas,56,38.24960717690302,LGBM
2024-11-05,Patagonia,37,Conservas,56,37.94557597931868,LGBM
2024-11-07,Patagonia,38,Conservas,56,31.982608073103414,LGBM
2024-11-09,Patagonia,37,Conservas,56,40.020556286250276,LGBM
2024-11-12,Patagonia,38,Conservas,23,46.56663300002725,LGBM
2024-11-14,Patagonia,38,Conservas,23,40.26720942281195,LGBM
2024-11-19,Patagonia,38,Conservas,58,37.61300802683617,LGBM
2024-11-20,Patagonia,35,Conservas,58,41.729319359906896,LGBM
2024-11-24,Patagonia,36,Conservas,58,30.285714285714285,Media_Movil
2024-12-02,Patagonia,36,Conservas,29,35.0,Media_Movil
2024-12-08,Patagonia,38,Conservas,29,32.84169486046442,LGBM
2024-12-15,Patagonia,36,Conservas,19,36.42857142857143,Media_Movil
2024-12-24,Patagonia,38,Conservas,22,31.39915176842656,LGBM
2024-12-28,Patagonia,35,Conservas,22,29.76330796167722,LGBM
2024-02-01,Buenos Aires,18,Frutas y Verduras,10,,Media_Movil
2024-02-01,Buenos Aires,18,Frutas y Verduras,10,10.0,Media_Movil
2024-02-04,Buenos Aires,19,Frutas y Verduras,10,,Media_Movil
2024-02-09,Buenos Aires,17,Frutas y Verduras,43,46.02996384392382,LGBM
2024-02-11,Buenos Aires,19,Frutas y Verduras,43,10.0,Media_Movil
2024-02-14,Buenos Aires,17,Frutas y Verduras,66,58.61819941022456,LGBM
2024-02-16,Buenos Aires,17,Frutas y Verduras,66,58.15200945608699,LGBM
2024-02-17,Buenos Aires,20,Frutas y Verduras,66,,Media_Movil
2024-02-17,Buenos Aires,18,Frutas y Verduras,66,10.0,Media_Movil
2024-02-18,Buenos Aires,21,Frutas y Verduras,66,53.73899641874309,LGBM
2024-02-27,Buenos Aires,22,Frutas y Verduras,55,,Media_Movil
2024-02-29,Buenos Aires,20,Frutas y Verduras,55,66.0,Media_Movil
2024-03-03,Buenos Aires,22,Frutas y Verduras,55,55.0,Media_Movil
2024-03-03,Buenos Aires,22,Frutas y Verduras,55,55.0,Media_Movil
2024-03-06,Buenos Aires,20,Frutas y Verduras,41,60.5,Media_Movil
2024-03-07,Buenos Aires,22,Frutas y Verduras,41,55.0,Media_Movil
2024-03-15,Buenos Aires,18,Frutas y Verduras,40,28.666666666666668,Media_Movil
2024-03-16,Buenos Aires,20,Frutas y Verduras,40,54.0,Media_Movil
2024-03-16,Buenos Aires,21,Frutas y Verduras,40,50.637421929951756,LGBM
2024-03-17,Buenos Aires,21,Frutas y Verduras,40,54.63449239954711,LGBM
2024-03-18,Buenos Aires,19,Frutas y Verduras,65,26.5,Media_Movil
2024-03-21,Buenos Aires,19,Frutas y Verduras,65,39.333333333333336,Media_Movil
2024-03-21,Buenos Aires,18,Frutas y Verduras,65,31.5,Media_Movil
2024-03-24,Buenos Aires,17,Frutas y Verduras,65,58.883224366526925,LGBM
2024-03-27,Buenos Aires,19,Frutas y Verduras,85,45.75,Media_Movil
2024-03-28,Buenos Aires,19,Frutas y Verduras,85,53.6,Media_Movil
2024-03-28,Buenos Aires,21,Frutas y Verduras,85,67.67238522902791,LGBM
2024-03-29,Buenos Aires,17,Frutas y Verduras,85,67.60853190137101,LGBM
2024-04-01,Buenos Aires,22,Frutas y Verduras,56,51.5,Media_Movil
2024-04-03,Buenos Aires,21,Frutas y Verduras,56,53.89934844021443,LGBM
2024-04-03,Buenos Aires,18,Frutas y Verduras,56,38.2,Media_Movil
2024-04-11,Buenos Aires,19,Frutas y Verduras,47,58.833333333333336,Media_Movil
2024-04-12,Buenos Aires,20,Frutas y Verduras,47,50.5,Media_Movil
2024-04-13,Buenos Aires,19,Frutas y Verduras,47,57.142857142857146,Media_Movil
2024-04-14,Buenos Aires,19,Frutas y Verduras,47,62.42857142857143,Media_Movil
2024-04-18,Buenos Aires,18,Frutas y Verduras,41,41.166666666666664,Media_Movil
2024-04-20,Buenos Aires,20,Frutas y Verduras,41,49.8,Media_Movil
2024-04-21,Buenos Aires,17,Frutas y Verduras,41,46.5863321478619,LGBM
2024-04-21,Buenos Aires,17,Frutas y Verduras,41,54.40294544916918,LGBM
2024-04-21,Buenos Aires,18,Frutas y Verduras,41,41.142857142857146,Media_Movil
2024-04-21,Buenos Aires,19,Frutas y Verduras,41,63.0,Media_Movil
2024-04-22,Buenos Aires,18,Frutas y Verduras,26,45.57142857142857,Media_Movil
2024-04-25,Buenos Aires,17,Frutas y Verduras,26,40.32249096208868,LGBM
2024-04-27,Buenos Aires,22,Frutas y Verduras,26,52.4,Media_Movil
2024-04-30,Buenos Aires,18,Frutas y Verduras,31,47.857142857142854,Media_Movil
2024-04-30,Buenos Aires,21,Frutas y Verduras,31,47.74912410370393,LGBM
2024-05-03,Buenos Aires,17,Frutas y Verduras,31,53.07983632792904,LGBM
2024-05-08,Buenos Aires,21,Frutas y Verduras,64,55.476255457808485,LGBM
2024-05-10,Buenos Aires,18,Frutas y Verduras,64,42.857142857142854,Media_Movil
2024-05-14,Buenos Aires,21,Frutas y Verduras,57,51.67477292575348,LGBM
2024-05-16,Buenos Aires,20,Frutas y Verduras,57,48.333333333333336,Media_Movil
2024-05-16,Buenos Aires,21,Frutas y Verduras,57,57.21838281580934,LGBM
2024-05-17,Buenos Aires,20,Frutas y Verduras,57,49.57142857142857,Media_Movil
2024-05-19,Buenos Aires,17,Frutas y Verduras,57,60.255777353292714,LGBM
2024-05-22,Buenos Aires,21,Frutas y Verduras,49,58.361742182042676,LGBM
2024-05-23,Buenos Aires,21,Frutas y Verduras,49,55.01125319715785,LGBM
2024-05-26,Buenos Aires,22,Frutas y Verduras,49,48.0,Media_Movil
2024-05-27,Buenos Aires,19,Frutas y Verduras,71,59.57142857142857,Media_Movil
2024-05-31,Buenos Aires,22,Frutas y Verduras,71,48.142857142857146,Media_Movil
2024-06-02,Buenos Aires,17,Frutas y Verduras,71,55.16423480573443,LGBM
2024-06-05,Buenos Aires,18,Frutas y Verduras,64,46.285714285714285,Media_Movil
2024-06-07,Buenos Aires,20,Frutas y Verduras,64,48.285714285714285,Media_Movil
2024-06-07,Buenos Aires,18,Frutas y Verduras,64,46.142857142857146,Media_Movil
2024-06-08,Buenos Aires,22,Frutas y Verduras,64,50.42857142857143,Media_Movil
2024-06-09,Buenos Aires,21,Frutas y Verduras,64,62.60081060328361,LGBM
2024-06-09,Buenos Aires,20,Frutas y Verduras,64,49.57142857142857,Media_Movil
2024-06-11,Buenos Aires,18,Frutas y Verduras,46,47.285714285714285,Media_Movil
2024-06-11,Buenos Aires,17,Frutas y Verduras,46,45.94318936948901,LGBM
2024-06-12,Buenos Aires,20,Frutas y Verduras,46,52.857142857142854,Media_Movil
2024-06-13,Buenos Aires,20,Frutas y Verduras,46,53.714285714285715,Media_Movil
2024-06-14,Buenos Aires,20,Frutas y Verduras,46,53.57142857142857,Media_Movil
2024-06-20,Buenos Aires,18,Frutas y Verduras,35,48.0,Media_Movil
2024-06-20,Buenos Aires,17,Frutas y Verduras,35,50.49670204151331,LGBM
2024-06-23,Buenos Aires,20,Frutas y Verduras,35,54.285714285714285,Media_Movil
2024-07-04,Buenos Aires,18,Frutas y Verduras,61,47.142857142857146,Media_Movil
2024-07-06,Buenos Aires,18,Frutas y Verduras,61,52.142857142857146,Media_Movil
2024-07-08,Buenos Aires,17,Frutas y Verduras,58,49.417966826077404,LGBM
2024-07-09,Buenos Aires,17,Frutas y Verduras,58,54.858347928682356,LGBM
2024-07-10,Buenos Aires,19,Frutas y Verduras,58,60.42857142857143,Media_Movil
2024-07-14,Buenos Aires,19,Frutas y Verduras,58,56.57142857142857,Media_Movil
2024-07-14,Buenos Aires,22,Frutas y Verduras,58,51.714285714285715,Media_Movil
2024-07-16,Buenos Aires,20,Frutas y Verduras,35,51.142857142857146,Media_Movil
2024-07-17,Buenos Aires,18,Frutas y Verduras,35,56.42857142857143,Media_Movil
2024-07-19,Buenos Aires,21,Frutas y Verduras,35,38.40725804678362,LGBM
2024-07-23,Buenos Aires,17,Frutas y Verduras,76,56.51227134248973,LGBM
2024-07-27,Buenos Aires,19,Frutas y Verduras,76,52.714285714285715,Media_Movil
2024-07-29,Buenos Aires,21,Frutas y Verduras,32,61.24460982715193,LGBM
2024-08-01,Buenos Aires,20,Frutas y Verduras,32,48.0,Media_Movil
2024-08-14,Buenos Aires,20,Frutas y Verduras,56,43.42857142857143,Media_Movil
2024-08-14,Buenos Aires,19,Frutas y Verduras,56,56.857142857142854,Media_Movil
2024-08-18,Buenos Aires,20,Frutas y Verduras,56,42.285714285714285,Media_Movil
2024-08-22,Buenos Aires,19,Frutas y Verduras,70,58.142857142857146,Media_Movil
2024-08-22,Buenos Aires,21,Frutas y Verduras,70,57.376988355452255,LGBM
2024-08-23,Buenos Aires,20,Frutas y Verduras,70,43.714285714285715,Media_Movil
2024-08-24,Buenos Aires,22,Frutas y Verduras,70,52.142857142857146,Media_Movil
2024-08-28,Buenos Aires,17,Frutas y Verduras,37,43.38120938205777,LGBM
2024-09-06,Buenos Aires,20,Frutas y Verduras,50,47.142857142857146,Media_Movil
2024-09-09,Buenos Aires,21,Frutas y Verduras,40,53.71174697252803,LGBM
2024-09-13,Buenos Aires,17,Frutas y Verduras,40,54.369616734174045,LGBM
2024-09-17,Buenos Aires,21,Frutas y Verduras,57,53.305644648823346,LGBM
2024-09-21,Buenos Aires,17,Frutas y Verduras,57,44.040861998161006,LGBM
2024-09-25,Buenos Aires,18,Frutas y Verduras,29,52.285714285714285,Media_Movil
2024-09-25,Buenos Aires,17,Frutas y Verduras,29,47.47222392755941,LGBM
2024-09-27,Buenos Aires,20,Frutas y Verduras,29,47.714285714285715,Media_Movil
2024-09-27,Buenos Aires,19,Frutas y Verduras,29,61.42857142857143,Media_Movil
2024-10-02,Buenos Aires,17,Frutas y Verduras,74,68.81892160814715,LGBM
2024-10-05,Buenos Aires,18,Frutas y Verduras,74,47.285714285714285,Media_Movil
2024-10-06,Buenos Aires,20,Frutas y Verduras,74,46.857142857142854,Media_Movil
2024-10-07,Buenos Aires,18,Frutas y Verduras,56,48.714285714285715,Media_Movil
2024-10-07,Buenos Aires,22,Frutas y Verduras,56,56.285714285714285,Media_Movil
2024-10-08,Buenos Aires,21,Frutas y Verduras,56,66.08402349924104,LGBM
2024-10-10,Buenos Aires,17,Frutas y Verduras,56,69.09853217573685,LGBM
2024-10-14,Buenos Aires,19,Frutas y Verduras,100,59.714285714285715,Media_Movil
2024-10-14,Buenos Aires,21,Frutas y Verduras,100,88.98265220867914,LGBM
2024-10-17,Buenos Aires,19,Frutas y Verduras,100,63.857142857142854,Media_Movil
2024-10-18,Buenos Aires,18,Frutas y Verduras,100,50.142857142857146,Media_Movil
2024-10-18,Buenos Aires,22,Frutas y Verduras,100,56.285714285714285,Media_Movil
2024-10-19,Buenos Aires,19,Frutas y Verduras,100,69.85714285714286,Media_Movil
2024-10-20,Buenos Aires,22,Frutas y Verduras,100,66.85714285714286,Media_Movil
2024-10-23,Buenos Aires,22,Frutas y Verduras,52,74.14285714285714,Media_Movil
2024-10-26,Buenos Aires,21,Frutas y Verduras,52,53.235928797928125,LGBM
2024-10-28,Buenos Aires,18,Frutas y Verduras,45,59.42857142857143,Media_Movil
2024-10-28,Buenos Aires,17,Frutas y Verduras,45,51.152804007997744,LGBM
2024-11-01,Buenos Aires,17,Frutas y Verduras,45,55.641323750791464,LGBM
2024-11-03,Buenos Aires,17,Frutas y Verduras,45,51.11689373149082,LGBM
2024-11-06,Buenos Aires,22,Frutas y Verduras,65,71.42857142857143,Media_Movil
2024-11-06,Buenos Aires,20,Frutas y Verduras,65,52.42857142857143,Media_Movil
2024-11-07,Buenos Aires,17,Frutas y Verduras,65,57.711218020088104,LGBM
2024-11-08,Buenos Aires,19,Frutas y Verduras,65,75.85714285714286,Media_Movil
2024-11-08,Buenos Aires,20,Frutas y Verduras,65,57.142857142857146,Media_Movil
2024-11-09,Buenos Aires,20,Frutas y Verduras,65,58.42857142857143,Media_Movil
2024-11-11,Buenos Aires,17,Frutas y Verduras,67,65.77731897102898,LGBM
2024-11-12,Buenos Aires,20,Frutas y Verduras,67,59.714285714285715,Media_Movil
2024-11-12,Buenos Aires,20,Frutas y Verduras,67,59.285714285714285,Media_Movil
2024-11-13,Buenos Aires,21,Frutas y Verduras,67,52.28906505998246,LGBM
2024-11-13,Buenos Aires,22,Frutas y Verduras,67,71.57142857142857,Media_Movil
2024-11-13,Buenos Aires,18,Frutas y Verduras,67,57.142857142857146,Media_Movil
2024-11-16,Buenos Aires,21,Frutas y Verduras,67,60.9727493403342,LGBM
2024-11-25,Buenos Aires,21,Frutas y Verduras,80,60.68448685546732,LGBM
2024-11-25,Buenos Aires,17,Frutas y Verduras,80,72.2818691444078,LGBM
2024-12-01,Buenos Aires,17,Frutas y Verduras,80,63.727978634845925,LGBM
2024-12-10,Buenos Aires,21,Frutas y Verduras,27,53.70798915209867,LGBM
2024-12-14,Buenos Aires,17,Frutas y Verduras,27,52.52086670703821,LGBM
2024-12-16,Buenos Aires,18,Frutas y Verduras,51,58.0,Media_Movil
2024-12-18,Buenos Aires,18,Frutas y Verduras,51,60.285714285714285,Media_Movil
2024-12-19,Buenos Aires,22,Frutas y Verduras,51,72.85714285714286,Media_Movil
2024-12-21,Buenos Aires,22,Frutas y Verduras,51,70.14285714285714,Media_Movil
2024-12-23,Buenos Aires,17,Frutas y Verduras,57,54.523703571465006,LGBM
2024-12-30,Buenos Aires,17,Frutas y Verduras,14,40.45726635573128,LGBM
2024-02-01,Centro,19,Frutas y Verduras,12,74.28571428571429,Media_Movil
2024-02-09,Centro,22,Frutas y Verduras,20,69.42857142857143,Media_Movil
2024-02-12,Centro,21,Frutas y Verduras,39,34.19932684771657,LGBM
2024-02-29,Centro,21,Frutas y Verduras,35,31.309769966486414,LGBM
2024-03-07,Centro,20,Frutas y Verduras,22,61.714285714285715,Media_Movil
2024-03-07,Centro,17,Frutas y Verduras,22,32.40146542121559,LGBM
2024-03-14,Centro,17,Frutas y Verduras,27,32.36649563122143,LGBM
2024-03-16,Centro,22,Frutas y Verduras,27,58.0,Media_Movil
2024-03-19,Centro,19,Frutas y Verduras,32,68.0,Media_Movil
2024-03-25,Centro,19,Frutas y Verduras,32,62.57142857142857,Media_Movil
2024-03-25,Centro,20,Frutas y Verduras,32,60.714285714285715,Media_Movil
2024-03-31,Centro,19,Frutas y Verduras,32,63.0,Media_Movil
2024-04-03,Centro,22,Frutas y Verduras,21,47.57142857142857,Media_Movil
2024-04-04,Centro,22,Frutas y Verduras,21,43.142857142857146,Media_Movil
2024-04-10,Centro,17,Frutas y Verduras,27,38.73950177732822,LGBM
2024-04-12,Centro,19,Frutas y Verduras,27,53.285714285714285,Media_Movil
2024-04-14,Centro,17,Frutas y Verduras,27,36.41739836114033,LGBM
2024-04-27,Centro,20,Frutas y Verduras,45,54.714285714285715,Media_Movil
2024-04-27,Centro,21,Frutas y Verduras,45,36.195550384188074,LGBM
2024-04-28,Centro,21,Frutas y Verduras,45,37.83578404777069,LGBM
2024-05-01,Centro,17,Frutas y Verduras,38,33.16908565678376,LGBM
2024-05-03,Centro,20,Frutas y Verduras,38,51.857142857142854,Media_Movil
2024-05-04,Centro,17,Frutas y Verduras,38,37.60947621839305,LGBM
2024-05-11,Centro,18,Frutas y Verduras,40,63.42857142857143,Media_Movil
2024-05-23,Centro,22,Frutas y Verduras,39,36.857142857142854,Media_Movil
2024-05-25,Centro,22,Frutas y Verduras,39,32.857142857142854,Media_Movil
2024-05-29,Centro,17,Frutas y Verduras,53,31.69314812660914,LGBM
2024-06-02,Centro,21,Frutas y Verduras,53,37.16924732030936,LGBM
2024-06-07,Centro,19,Frutas y Verduras,26,42.857142857142854,Media_Movil
2024-06-07,Centro,21,Frutas y Verduras,26,39.21784095705865,LGBM
2024-06-11,Centro,18,Frutas y Verduras,34,58.57142857142857,Media_Movil
2024-06-12,Centro,22,Frutas y Verduras,34,31.142857142857142,Media_Movil
2024-06-13,Centro,20,Frutas y Verduras,34,48.0,Media_Movil
2024-06-15,Centro,19,Frutas y Verduras,34,32.285714285714285,Media_Movil
2024-06-16,Centro,19,Frutas y Verduras,34,27.857142857142858,Media_Movil
2024-06-17,Centro,18,Frutas y Verduras,16,55.42857142857143,Media_Movil
2024-06-25,Centro,22,Frutas y Verduras,43,28.714285714285715,Media_Movil
2024-06-26,Centro,19,Frutas y Verduras,43,31.0,Media_Movil
2024-06-29,Centro,20,Frutas y Verduras,43,43.57142857142857,Media_Movil
2024-07-01,Centro,21,Frutas y Verduras,25,35.93142791487564,LGBM
